id,kitab,hasil_perawi,matan_inggris,terjemah,matan_indo
846,musnad_syafii,"['Sufyan', 'Ibn Shihab', 'bin Abdurrahman', ""Muhammad bin An-Nu'man bin Basyir"", 'bin Basyir']"," his father once came to the Messenger of Allah, then said, ""Indeed, I present to my son a slave who was once mine."" So the Prophet asked, ""Do you give all your children the same gifts as him?"" His father answered, ""No."" So the Messenger of Allah said, ""Take away your gift."" Abdul Abbas said, ""This is according to all of our friends, Malik. Therefore, I made it with the word syak (or).""","Sufyan mengabarkan kepada kami dari Ibnu Syihab, dari Humaid bin Abdurrahman dan Muhammad bin An-Nu'man bin Basyir, keduanya telah menceritakan kepada kami dari An-Nu'man bin Basyir: Bahwa ayahnya pernah datang kepada Rasulullah , lalu berkata, "" Sesungguhnya aku menghadiahkan kepada anak lelakiku ini seorang budak yang dahulu adalah milikku."" Maka Nabi bertanya, ""Apakah semua anakmu engkau berikan hadiah yang sama dengannya?"" Ayahnya menjawab, ""Tidak."" Maka Rasulullah  bersabda, ""Cabutlah pemberianmu itu"" Abdul Abbas berkata, ""Yang demikian ini menurut teman- teman kami semua, Malik. Karena itu, aku buat dengan lafazh syak (atau).""","Suatu ketika ayahnya mendatangi Rasulullah, lalu berkata, “Sesungguhnya aku mempersembahkan kepada anakku seorang budak yang pernah menjadi milikku.” Maka Nabi bertanya, “Apakah kamu memberikan hadiah yang sama kepada semua anakmu seperti dia?” Ayahnya menjawab, ""Tidak."" Maka Rasulullah bersabda, “Ambillah pemberianmu itu.” Abdul Abbas berkata, “Ini menurut teman kita semua, Malik. Oleh karena itu, saya membuatnya dengan kata syak (atau).”"
847,musnad_syafii,"['bin Khalid', 'Ibn Juraij', 'Al Hasan bin Muslim', 'Thawus']"," ""It is not halal for a giver to take back what he has given, except for the revocation of a parent's gift to his child.""","Muslim bin Khalid mengabarkan kepada kami dari Ibnu Juraij. dari Al Hasan bin Muslim, dari Thawus bahwa Nabi SAW telah bersabda, ""Tidak halal bagi seorang pemberi mencabut kembali apa yang telah diberikannya, kecuali pencabutan hibah orang tua terhadap anaknya."" ","“Tidak halal bagi seorang pemberi untuk mengambil kembali apa yang telah ia berikan, kecuali pencabutan hadiah orang tua kepada anaknya.”"
848,musnad_syafii,"['Malik', 'Hisyam bin Urwah', 'Barirah']"," ""Indeed, I have entered into a kitabah agreement (installments to free myself from his master) with my master with the payment of uqiyah in silver every year. So help me (pay it off)."" Aisyah said to him, ""If your master likes me to pay it to them, I will definitely pay it, and in the future your wala' is for me, this I will definitely do."" So Barirah went to his masters and told them this, but they rejected him. Barirah came from his master's house, while the Messenger of Allah sat down, then Barirah said, ""Indeed I offered this to my master, but they refused but the wala' still wanted to be with them."" The Messenger of Allah heard this, so he asked Aisyah about the problem, and Aisyah told him about it. Then the Messenger of Allah said to him, ""Take them and grant them wala', because in fact the right to wala is only for those who liberate themselves."" So, Aisyah did this. Then the Messenger of Allah stood in front of the people, then praised Allah and praised Him, then said, ""Amma ba'du, what is it that men do, they set conditions that are not contained in the Book of Allah? Every condition that is not contained in in the Book of Allah, then the conditions are void, even though they consist of a hundred conditions. Allah's decision is more rightful and His conditions are stronger, in fact even though it is only for those who liberate them.","Malik menceritakan kepada kami dari Hisyam bin Urwah, dari ayahnya, dari Aisyah , ia mengatakan: Barirah pernah datang kepadanya dan berkata, ""Sesungguhnya aku telah mengadakan peijanjian kitabah (mencicil untuk membebaskan diri dari tuannya) dengan tuanku dengan pembayaran  uqiyah uang perak setiap tahunnya. Maka bantulah aku (melunasinya)."" Aisyah berkata kepadanya, ""Jika tuanmu suka aku membayarkannya kepada mereka, niscaya akan kubayarkan, dan kelak wala'-mu adalah untukku, hal ini pasti akan kulakukan."" Maka Barirah pergi menemui tuannya, lalu mengatakan hal tersebut kepada mereka, tetapi mereka menolaknya. Barirah datang dari rumah tuannya, sedangkan Rasulullah  duduk, lalu Barirah berkata, ""Sesungguhnya aku menawarkan hal itu kepada tuanku, tetapi mereka menolak melainkan wala' tetap ingin berada pada mereka."" Hal tersebut terdengar oleh Rasulullah , maka beliau bertanya kepada Aisyah  tentang duduk perkaranya, dan Aisyah menceritakan hal tersebut kepada beliau. Kemudian Rasulullah  bersabda kepadanya, ""Ambillah ia dan syaratkanlah wala' bagi mereka, karena sesungguhnya hak wala itu hanya bagi orang yang memerdekakan"" Maka, Aisyah  melakukan hal tersebut. Kemudian Rasulullah berdiri di hadapan orang-orang, lalu memuji kepada Allah dan menyanjung-Nya, kemudian bersabda, ""Amma ba'du, apakah gerangan yang dilakukan oleh kaum lelaki, mereka menetapkan syarat yang tidak terdapat di dalam Kitabullah? Setiap syarat yang tidak terdapat di dalam Kitabullah, maka syarat itu batal, sekalipun terdiri atas seratus syarat. Keputusan Allah lebih berhak dan syarat-Nya lebih kuat, sesungguhnya wala itu hanya bagi orang yang memerdekakan.","“Sesungguhnya aku telah mengadakan perjanjian kitabah (mencicil untuk membebaskan diri dari majikannya) dengan majikanku dengan pembayaran uqiyah perak setiap tahunnya. Maka bantulah aku (melunasinya).” Aisyah berkata kepadanya, “Jika tuanmu berkenan aku membayarnya kepada mereka, aku pasti akan membayarnya, dan kelak wala’mu itu untukku, hal ini pasti akan aku lakukan.” Maka Barirah menemui majikannya dan memberitahukan hal ini kepada mereka, namun mereka menolaknya. Barirah datang dari rumah majikannya, sedangkan Rasulullah duduk, lalu Barirah berkata, “Sesungguhnya aku menawarkan ini kepada majikanku, namun mereka menolak namun sang wala’ tetap ingin bersama mereka.” Rasulullah mendengar hal itu, maka beliau bertanya kepada Aisyah tentang masalahnya, dan Aisyah pun menceritakannya kepadanya. Kemudian Rasulullah bersabda kepadanya, “Ambillah mereka dan berilah wala’ kepada mereka, karena sesungguhnya hak wala’ hanyalah milik orang yang memerdekakan dirinya.” Jadi, Aisyah melakukan ini. Lalu Rasulullah berdiri di hadapan orang banyak, lalu memuji Allah dan memuji-Nya, lalu bersabda, “Amma ba’du, apa yang dilakukan manusia, mereka menetapkan syarat-syarat yang tidak terdapat dalam Kitab Allah? yang tidak terdapat di dalam Kitab Allah, maka syarat-syaratnya batal, padahal terdiri dari seratus syarat.Keputusan Allah lebih sah dan syarat-syarat-Nya lebih kuat, padahal itu hanya untuk orang-orang yang membebaskannya."
849,musnad_syafii,"['Malik', ""Yahya bin Sa'id"", 'Amrah']", hadiths.,"Malik mengabarkan kepada kami dari Yahya bin Sa'id, dari Amrah, dari Aisyah  dengan hadis yang semisalnya. ",hadis.
850,musnad_syafii,"['Ismail bin Ibrahim bin Ulayah', 'Abdul Aziz bin Shuhaib']"," the Prophet sacrificed a sheep, both of which had horns.","Ismail bin Ibrahim bin Ulayah mengabarkan kepada kami dari Abdul Aziz bin Shuhaib, dari Anas , bahwa Nabi  mengurbankan  ekor domba yang keduanya telah bertanduk. ",Nabi menyembelih seekor domba yang keduanya bertanduk.
851,musnad_syafii,"['Sufyan', 'Abdurrahman bin Humaid', ""Sa'id bin Musayyab""]"," ""If the date (of the month of Dzulhijjah) falls and one of you wants to sacrifice, then never touch (take) the hair, not even the skin (the nail bits...""","Sufyan mengabarkan kepada kami, Abdurrahman bin Humaid mengabarkan kepada kami dari Sa'id bin Musayyab, dari Ummu Salamah, ia mengatakan: Rasulullah  pernah bersabda, ""Apabila jatuh tanggal  (bulan Dzulhijjah) dan seseorang dari kalian hendak berkurban, maka jangan sekali-kali menyentuh (mengambil) rambutnya, jangan pula kulit (kukujnya sedikit pun.."" ","“Jika tanggal (bulan Dzulhijjah) jatuh dan salah satu di antara kalian ingin berkurban, maka jangan sekali-kali menyentuh (mengambil) rambutnya, bahkan kulitnya (yang tergigit kukunya…”"
852,musnad_syafii,"['Muhammad bin Ismail bin Abu Fudaik', ""Ibn Abu Dzi'b"", 'Imran bin Basyir bin Muharrar', 'Salim Sablan', 'Bani Nashr', 'Salim', 'Abdurrahman bin Abu Bakr']"," ""O Abdurrahman, complete your ablution, because indeed I have heard the Messenger of Allah say, 'Woe to the heels because they will be burned by the fire of hell on the Day of Resurrection'. ""","Muhammad bin Ismail bin Abu Fudaik mengabarkan kepada kami dari Ibnu Abu Dzi'b, dari Imran bin Basyir bin Muharrar, dari Salim Sablan maula orang-orang Bani Nashr, ia mengatakan: Kami pernah berangkat bersama Aisyah —istri Nabi — menuju Makkah, Aisyah berangkat dengan mengikut-sertakan ayahku hingga ia shalat bersamanya. Salim melanjutkan kisahnya: Maka Abdurrahman bin Abu Bakar datang membawa wadah berisi air wudhu, lalu Aisyah berkata, ""Hai Abdurrahman, sempurnakanlah wudhu, karena sesungguhnya aku pernah mendengar Rasulullah bersabda, 'Celakalah bagi tumit-tumit karena dibakar api neraka pada hari Kiamat'."" ","“Wahai Abdurrahman, sempurnakanlah wudhumu, karena sesungguhnya aku telah mendengar Rasulullah bersabda, ‘Celakalah mereka karena mereka akan dibakar api neraka pada hari kiamat’.”"
853,musnad_syafii,"['Sufyan', ""Sa'id bin Abu Sa'id"", 'Abdurrahman']","Perfect your ablution, O Abdurrahman, for indeed I have heard the Messenger of Allah say, 'Woe to your heels. heels because they are burned by the fire of hell'.""","Sufyan mengabarkan kepada kami dari Ajlan dari Sa'id bin Abu Sa'id, dan Aisyah, bahwa ia pernah berkata kepada Abdurrahman (saudara lelakinya), ""Sempurnakanlah wudhu, hai Abdurrahman, karena sesungguhnya aku pernah mendengar Rasulullah  bersabda, 'Celakalah bagi tumit-tumit karena dibakar api neraka'."" ","Sempurnakanlah wudhumu wahai Gus Dur, karena sesungguhnya aku pernah mendengar Rasulullah bersabda, 'Celakalah kamu. tumit karena terbakar api neraka’.”"
854,musnad_syafii,"['Sufyan', 'Ibn Ajian', 'Ashim bin Umar bin Qatadah', 'Mahmud bin Labid']"," ""Perform the morning prayer when the weather is slightly brighter. Indeed, that will be greater for your reward."" Or he said, ""The reward is greater.""","Sufyan mengabarkan kepada kami dari Ibnu Ajian, dari Ashim bin Umar bin Qatadah, dari Mahmud bin Labid, dari Rafi' bin Khadij , bahwa Nabi  pernah bersabda, ""Lakukanlah shalat Subuh ketika cuaca agak terang. Sesungguhnya hal itu lebih besar bagi pahala kalian."" Atau beliau bersabda, ""Lebih besar pahalanya.""","“Lakukanlah shalat subuh pada saat cuaca sedikit cerah. Sesungguhnya itu lebih besar pahalanya.” Atau dia berkata, “Pahalanya lebih besar.”"
855,musnad_syafii,['Sufyan']," In the past, believing women prayed with the Prophet, while they covered their bodies with their mirth cloth... When they returned to their families, no one was there. recognized them because the weather was still dark.","Sufyan mengabarkan kepada kami dari Az-Zuhri, dari Urwah, dari Aisyah , ia mengatakan: Dahulu kaum wanita yang beriman melakukan shalat bersama Nabi , sedangkan mereka menutupi tubuhnya dengan kain mirth-nya.. Ketika mereka kembali kepada keluarganya, tidak ada seorang pun yang mengenali mereka karena cuaca masih gelap. ","Dahulu, perempuan-perempuan mukmin shalat bersama Nabi, sambil mereka menutupi tubuh mereka dengan kain kafir... Ketika mereka kembali ke keluarga mereka, tidak ada seorang pun di sana. mengenali mereka karena cuaca masih gelap."
856,musnad_syafii,"['Sufyan', 'Salim']"," I saw the Messenger of Allah when he started his prayer, raising his hands parallel to his shoulders, likewise when he was about to bow and after rising from bowing, but he did not raise (his hands). ) between two prostrations.","Sufyan mengabarkan kepada kami dari Az-Zuhri, dari Salim, dari ayahnya , ia mengatakan: Aku melihat Rasulullah  bila memulai shalatnya mengangkat kedua tangannya sejajar dengan kedua pundaknya, begitu pula bila hendak ruku dan sesudah bangkit dari ruku, tetapi beliau tidak mengangkat (kedua tangannya) di antara dua sujud.","Aku melihat Rasulullah SAW ketika memulai shalat dengan mengangkat tangan sejajar bahu, begitu pula ketika hendak rukuk dan setelah bangun dari rukuk, namun ia tidak mengangkat (tangannya). ) di antara dua sujud."
857,musnad_syafii,"['Sufyan', 'Ashim bin Kulaib', 'Wail bin Hujr']"," ""I once saw the Messenger of Allah when he opened prayer, raising his hands parallel to his shoulders, likewise when bowing and after lifting his head from bowing. "" Wa'il said, ""Then I came to them in winter, I saw them raising their hands wearing baranis.""","Sufyan mengabarkan kepada kami dari Ashim bin Kulaib, ia mengatakan: Aku pernah mendengar ayahnya mengatakan bahwa Wail bin Hujr berkata, “Aku pernah melihat Rasulullah  bila membuka shalat mengangkat kedua tangannya sejajar dengan kedua pundaknya, begitu pula apabila ruku dan sesudah mengangkat kepalanya dari ruku."" Wa'il berkata, ""Kemudian aku mendatangi mereka di musim dingin, aku melihat mereka mengangkat tangan mereka dengan memakai baranis.""","“Aku pernah melihat Rasulullah ketika membuka salat dengan mengangkat tangan sejajar bahu, begitu pula ketika rukuk dan setelah mengangkat kepala dari rukuk.” Wa’il berkata, “Kemudian aku mendatangi mereka di musim dingin, aku melihat mereka mengangkat tangan memakai baranis.”"
858,musnad_syafii,"['Sufyan', 'Yazid bin Abu Ziad', 'Abdurrahman bin Abu Laila', ""Al Bara' bin Azib""]"," ""I saw the Messenger of Allah when he opened his prayer raising both hands."" Sufyan said, ""Then I came to Kufa and met Yazid , then I heard him relate a hadith like this, but he added to it, 'Then the Prophet did not do it again'. So, I suspect that they told him this hadith in talqin."" Sufyan said again, ""That's how I heard Yazid say this hadith. After that I heard him repeat this hadith, but in it he added, 'Then the Prophet did not do it again'."" (Imam Syafi'i) said, ""Sufyan considered Yazid in this hadith senile and stated as if Yazid accepted this last sentence then men-to/gin-him. Likewise, Sufyan did not think Yazid had memorized it.""","Sufyan mengabarkan kepada kami dari Yazid bin Abu Ziad, dari Abdurrahman bin Abu Laila, dari Al Bara' bin Azib , ia berkata, “Aku melihat Rasulullah  apabila membuka shalatnya mengangkat kedua tangannya."" Sufyan berkata, ""Kemudian aku datang ke Kufah dan menjumpai Yazid, maka aku mendengarnya menceritakan hadis seperti ini, tetapi ia menambahkan di dalamnya, 'Kemudian Nabi  tidak melakukannya lagi'. Maka, aku menduga bahwa mereka mengutarakan hadis ini kepadanya secara talqin."" Sufyan kembali berkata, ""Demikianlah aku mendengar Yazid mengutarakan hadis ini. Sesudah itu aku mendengarnya lagi mengutarakan hadis ini, tetapi di dalamnya ia menambahkan, 'Kemudian Nabi  tidak melakukannya lagi'."" (Imam Syafi'i)  berkata, ""Sufyan menganggap Yazid dalam hadis ini pikun dan menyatakan seakan-akan Yazid menerima kalimat terakhir ini lalu men-to/gin-kannya. Demikian juga Sufyan tidak menganggap Yazid hafal."" ","“Aku melihat Rasulullah ketika membuka shalatnya sambil mengangkat kedua tangannya.” Sufyan berkata, “Kemudian aku datang ke Kufah dan bertemu dengan Yazid, lalu aku mendengarnya meriwayatkan hadis seperti ini, namun dia menambahkan di dalamnya, ‘Maka Nabi tidak melakukannya lagi’. Maka, aku curiga mereka menceritakan hadis ini kepadanya. di talqin.” Sufyan berkata lagi, “Begitulah aku mendengar Yazid mengucapkan hadits ini. Setelah itu aku mendengar dia mengulangi hadits ini, namun di dalamnya dia menambahkan, ‘Maka Nabi tidak mengulanginya lagi’.” (Imam Syafi'i) berkata, “Sufyan menganggap Yazid dalam hadis ini pikun dan menyatakan seolah-olah Yazid menerima kalimat terakhir ini lalu men-to/gin-dia. Begitu pula Sufyan tidak menyangka Yazid telah menghafalnya.”"
859,musnad_syafii,"['Hushain', 'Hilal bin Yisaf', 'Ziad bin Abui', 'Riqqah', 'Wabishah bin Mahad', 'Ziad']"," ""This person told me that the Prophet saw a man praying alone behind the row, so he ordered him to repeat the prayer.""","Sufyan mengabarkan kepada kami dari Hushain, aku menduganya dari Hilal bin Yisaf, ia mengatakan: Ziad bin Abui Ja'd menarik tanganku, lalu ia membawaku sampai kepada seorang syaikh dari kalangan sahabat Rasulullah  yang tinggal di Riqqah, dikenal dengan nama Wabishah bin Mahad, lalu Ziad berkata, ""Orang ini menceritakan kepadaku bahwa Nabi  melihat seorang lelaki shalat sendirian di belakang shaf, maka beliau memerintahkannya untuk mengulangi shalat."" ","“Orang ini menceritakan kepadaku bahwa Nabi melihat seorang laki-laki yang shalat sendirian di belakang shaf, maka beliau memerintahkannya untuk mengulangi shalat.”"
